;;; @article{yunetal2015,
;;; 	title={The Korean Corpus of Spontaneous Speech},
;;; 	author={Yun, W., Yoon, K., Park, S., Lee, J., Cho, S., Kang, D., Byun, K., Hahn, H., Kim, J.},
;;; 	journal={Journal of the Korean Society of Speech Sciences},
;;; 	volume={7(2)},
;;; 	pages={103–109},
;;; 	year={2015},
;;; 	publisher={}
;;; }
ㄱㅏㄹㄱㅗ	g a L g u
ㄱㅏㄹㄱㅗ	kk a L g u
ㄱㅏㄹㄲㅏ	g a L kk a
ㄱㅏㄹㄲㅏㅛ	g a kk a y eo
ㄱㅏㄹㄷㅡㅇㅡㄴ	g a L tt eu NG eu N
ㄱㅏㄹㄷㅡㅇㅣ	g a L jj eu i
ㄱㅏㄹㄷㅡㅇㅣ	g a L tt eu NG i
ㄱㅏㄹㄷㅡㅇㅣ	g a L tt eu i
ㄱㅏㄹㄷㅡㅇㅣㄹㅏㄱㅣㅂㅗㄷㅏㄷㅗ	g a L tt eu NG i r a g i b o d a d u
ㄱㅏㄹㄹㅏㅅㅓㅈㅕ	g a L r a s eo j eo
ㄱㅏㄹㄹㅏㅈㅕ	g a L r a j eo
ㄱㅏㄹㄹㅐ	g a L r e
ㄱㅏㄹㄹㅐㄷㅗ	g a L r e d u
ㄱㅏㄹㄹㅐㄹㅏㄱㅗ	g a L r e r a g u
ㄱㅏㄹㄹㅐㄹㅗ	g a L r e r u
ㄱㅏㄹㄹㅕㄱㅗ	g a L r y eo g u
ㄱㅏㄹㄹㅕㅁㅕㄴ	g a L r a m y eo N
ㄱㅏㄹㄹㅕㅁㅕㄴ	g a L r e m y eo N
ㄱㅏㄹㄹㅕㅁㅕㄴ	g a L r y eo m y eo N
ㄱㅏㄹㄹㅣㄱㅔ	g a L r i g e
ㄱㅏㄹㄹㅣㄴㅡㄴ	g a L r i n eu N
ㄱㅏㄹㄹㅣㄴㅡㄴ	g a L r i n eu NG
ㄱㅏㄹㄹㅣㄴㅡㄴ	g a L r i n i
ㄱㅏㄹㄹㅣㄷㅓㄹㅏㄱㅗㅛ	g a L r i d eu r a g u y eo
ㄱㅏㄹㄹㅣㅈㅛ	g a L r i j y eo
ㄱㅏㄹㅁㅏㄴㅎㅏㄴ	g a L m a n a NG
ㄱㅏㄹㅂㅣ	g a L b i
ㄱㅏㄹㅂㅣㄱㅏ	g a L b i g a
ㄱㅏㄹㅂㅣㄴㄱㅏ	g a L b i NG g a
ㄱㅏㄹㅂㅣㄴㅡㄴ	g a L b i n eu N
ㄱㅏㄹㅂㅣㄹㅗ	g a L b i r u
ㄱㅏㄹㅂㅣㄹㅡㄹ	g a L b i r eu L
ㄱㅏㄹㅂㅣㅈㅣㅂ	g a L b i j i P
ㄱㅏㄹㅂㅣㅈㅣㅂ	g a L b i jj i K
ㄱㅏㄹㅂㅣㅈㅣㅂ	g a L b i jj i P
ㄱㅏㄹㅂㅣㅉㅣㅁ	g a L b i jj i M
ㄱㅏㄹㅅㅜㄹㅗㄱ	g a L ss u r o
ㄱㅏㄹㅅㅜㄹㅗㄱ	g a L ss u r o K
ㄱㅏㄹㅈㅣ	g a L jj i
ㄱㅏㄹㅈㅣㄴ	g a L jj i M
ㄱㅏㄹㅈㅣㄷㅗ	g a L jj i d o
ㄱㅏㄹㅊㅣㄱㅏ	g a L ch i g eo
ㄱㅏㄹㅏ	g a r a
ㄱㅏㄹㅏ	g a r eo
ㄱㅏㄹㅏ	kk a r a
ㄱㅏㄹㅏㄱㅗ	g a r a g o
ㄱㅏㄹㅏㄱㅗㄴㅡㄴ	g a r a g o n eu N
ㄱㅏㄹㅏㅈㅜ	g a r a j u
ㄱㅏㄹㅏㅌㅏㄱㅗ	g a r a t a g o
ㄱㅏㄹㅏㅌㅏㄱㅣ	g a r a t a g i
ㄱㅏㄹㅏㅌㅏㄴㅡㄴ	g a r a t a n eu
ㄱㅏㄹㅏㅌㅏㄴㅡㄴ	g a r a t a n eu NG
ㄱㅏㄹㅏㅌㅏㅑ	g a r a t a y a
ㄱㅏㄹㅏㅌㅏㅑ	g a r a tt a y a
ㄱㅏㄹㅏㅓㅍㄱㅗ	kk a r a eo P kk u
ㄱㅏㄹㅏㅗㅋㅔㅔㅅㅓ	g a r a o kk e e s eo
ㄱㅏㄹㅏㅣㅂㄱㅗ	g a r a i kk u
ㄱㅏㄹㅏㅣㅂㄱㅗ	kk a r a i P kk o
ㄱㅏㄹㅏㅣㅂㄱㅗ	kk a r a i P kk u
ㄱㅏㄹㅏㅣㅂㄱㅗ	kk a r a i kk o
ㄱㅏㄹㅏㅣㅂㄴㅡㄴㅑ	g a r a i M n eu n y a
ㄱㅏㄹㅏㅣㅂㅓㅑ	g a r a i b eo y a
ㄱㅏㄹㅑㅇㅡㄴ	kk a r y a NG eu N
ㄱㅏㄹㅕ	a L r y eo
ㄱㅏㄹㅕ	g a L r a
ㄱㅏㄹㅕㄱㅗ	g a L r y eo g o
ㄱㅏㄹㅕㄱㅗ	g a L r y eo g u
ㄱㅏㄹㅕㄱㅗ	g a g eu L r a
ㄱㅏㄹㅕㄱㅗ	g a r y eo g o
ㄱㅏㄹㅕㄱㅗ	g a r y eo g u
ㄱㅏㄹㅕㄱㅗㄴㅡㄴ	g a r y eo g o n eu N
ㄱㅏㄹㅕㄱㅗㅛ	g a L r y eo g u y eo
ㄱㅏㄹㅕㄱㅗㅛ	g a r y eo g u y eo
ㄱㅏㄹㅕㄴㄷㅏ	g a L r a N d a
ㄱㅏㄹㅕㄴㅡㄴ	g a r a n eu N
ㄱㅏㄹㅕㄷㅏㄱㅏ	g a L r y eo d a g a
ㄱㅏㄹㅕㅁㅕㄴ	g a L r e m eu
ㄱㅏㄹㅕㅁㅕㄴ	g a L r y eo m y eo N
ㄱㅏㄹㅕㅁㅕㄴㅡㄴ	g a L r a m y eo n eu
ㄱㅏㄹㅕㅇ	g a r y eo NG
ㄱㅏㄹㅗㅅㅜ	g a r o s u
ㄱㅏㄹㅗㅅㅜㄱㅣㄹ	g a r o s u kk i L
ㄱㅏㄹㅗㅅㅜㄱㅣㄹㅔㄷㅗ	g a r o s u kk i r e d o
ㄱㅏㄹㅗㅈㅣㄹㄹㅓ	g a r o j i L r eo
ㄱㅏㄹㅜ	g a r u
ㄱㅏㄹㅡ	g a r eu
ㄱㅏㄹㅡ	g a r eu T
ㄱㅏㄹㅡㄴ	kk a r eu M
ㄱㅏㄹㅡㄴㅑㄱㅗ	g a r eu n y a g u
ㄱㅏㄹㅡㄴㅡㄴ	g a r eu n eu NG
ㄱㅏㄹㅡㄹ	g a r eu L
ㄱㅏㄹㅡㅊㅕ	g a L
ㄱㅏㄹㅡㅊㅕ	g a r eu ch eo
ㄱㅏㄹㅡㅊㅕ	g a r eu ch eu
ㄱㅏㄹㅡㅊㅕ	g a r eu ch y eo
ㄱㅏㄹㅡㅊㅕㅆㄱㅓㄷㅡㄴㅛ	g a r eu ch y eo kk eo d eu NG y eo
ㄱㅏㄹㅡㅊㅕㅆㄴㅑㅁㅕㄴㅡㄴ	g a r eu ch eo N n y a m y eo n eu N
ㄱㅏㄹㅡㅊㅕㅆㅈㅛ	g a r eu ch eo jj eo
ㄱㅏㄹㅡㅊㅕㅆㅓㅛ	g a r eu ch eu ss eo y eo
ㄱㅏㄹㅡㅊㅕㅆㅡㄴㅣㄲㅏ	g a r eu ch y eo ss eu i kk a
ㄱㅏㄹㅡㅊㅕㅈㅜㄱㅓㄴㅏ	g a r eu ch eo j u g eo n a
ㄱㅏㄹㅡㅊㅕㅈㅝ	g a r i k y eo j o
ㄱㅏㄹㅡㅊㅕㅈㅝㅑ	g a r eu ch o j o y a
ㄱㅏㄹㅡㅊㅕㅑㄱㅔㅆㄷㅏ	g a r eu ch i eo y a g e tt a
ㄱㅏㄹㅡㅊㅕㅛ	g a r eu ch eo y eo
ㄱㅏㄹㅡㅊㅣㄱㅓㄴㅏ	g a r eu ch i g eo n a
ㄱㅏㄹㅡㅊㅣㄱㅗ	g a r eu ch i g o
ㄱㅏㄹㅡㅊㅣㄱㅗ	g a r eu ch i g u
ㄱㅏㄹㅡㅊㅣㄱㅣ	g a r eu ch i g i
ㄱㅏㄹㅡㅊㅣㄴ	g a r i ch i N
ㄱㅏㄹㅡㅊㅣㄴㄷㅏ	a r eu ch i N d a
ㄱㅏㄹㅡㅊㅣㄴㄷㅏㄱㅓㄴㅏ	g a r eu ch i N d a g eo n a
ㄱㅏㄹㅡㅊㅣㄴㅡㄴ	g a r eu ch i N
ㄱㅏㄹㅡㅊㅣㄴㅡㄴ	g a r eu ch i n eu
ㄱㅏㄹㅡㅊㅣㄴㅡㄴ	g a r eu ch i n eu M
ㄱㅏㄹㅡㅊㅣㄴㅡㄴ	g a r eu ch i n eu N
ㄱㅏㄹㅡㅊㅣㄴㅡㄴ	g a r eu ch i n eu NG
ㄱㅏㄹㅡㅊㅣㄴㅡㄴ	g a r i ch i n eu NG
ㄱㅏㄹㅡㅊㅣㄴㅡㄴ	g a r i k i n eu N
ㄱㅏㄹㅡㅊㅣㄴㅡㄴㅈㅣ	g a r eu ch i n eu N j i
ㄱㅏㄹㅡㅊㅣㄴㅣㄲㅏ	g a r eu ch i n i kk a
ㄱㅏㄹㅡㅊㅣㄷㅏㄱㅏ	g a r eu ch i d a g a
ㄱㅏㄹㅡㅊㅣㄹ	g a r eu ch i
ㄱㅏㄹㅡㅊㅣㄹ	g a r eu ch i L
ㄱㅏㄹㅡㅊㅣㄹ	g a r i ch i L
ㄱㅏㄹㅡㅊㅣㄹㅕㄱㅗ	g a r eu ch i r y eo g o
ㄱㅏㄹㅡㅊㅣㅁ	g a r eu ch i M
ㄱㅏㄹㅡㅊㅣㅁㅔ	g a r eu ch i m e
ㄱㅏㄹㅡㅊㅣㅁㅕㄴㅅㅓ	g a r eu ch i m y eo s eo
ㄱㅏㄹㅡㅊㅣㅁㅕㄴㅡㄴ	g a r eu ch i m y eo n eu N
ㄱㅏㄹㅡㅊㅣㅁㅡㄹ	g a r eu ch i m eu L
ㄱㅏㄹㅡㅊㅣㅅㅣㄷㅏㄱㅏ	g a r eu ch i s i d eo g a
ㄱㅏㄹㅡㅊㅣㅅㅣㄹ	g a r eu ch i s i
ㄱㅏㄹㅡㅋㅕ	g a r eu
ㄱㅏㄹㅡㅋㅕㅈㅜㄱㅗ	g a r eu k y eo j u g o
ㄱㅏㄹㅡㅋㅣㅅㅣㄱㅗ	g a r eu k i s i g o
ㄱㅏㄹㅡㅋㅣㅈㅣㄴ	g a r eu k i j i N
ㄱㅏㄹㅣㄱㅗ	g a r i g o
ㄱㅏㄹㅣㄱㅗ	g a r i g u
ㄱㅏㄹㅣㄴㄷㅐ	g a r i N d e
ㄱㅏㄹㅣㄹ	kk a r i
ㄱㅏㄹㅣㅈㅣ	g a r i j i
ㄱㅏㄹㅣㅋㅕ	g a r i k y eo
ㄱㅏㄹㅣㅋㅕㄷㅗ	g a r i k y eo d u
ㄱㅏㄹㅣㅋㅕㅅㅓ	g a r i k y eo s eo
ㄱㅏㄹㅣㅋㅣㄱㅗ	g a r i k i g o
ㄱㅏㄹㅣㅋㅣㄱㅣㄷㅗ	g a r i k i g i d o
ㄱㅏㄹㅣㅋㅣㄴㅡㄴ	g a r eu k i
ㄱㅏㄹㅣㅋㅣㄴㅡㄴ	g a r eu k i NG
ㄱㅏㄹㅣㅋㅣㄴㅡㄴ	g a r i k i n eu
ㄱㅏㄹㅣㅋㅣㄴㅡㄴ	g a r i k i n eu N
ㄱㅏㄹㅣㅋㅣㄴㅡㄴ	g a r i k i n eu NG
ㄱㅏㄹㅣㅋㅣㄴㅡㄴ	kk a r i k i n eu
ㄱㅏㄹㅣㅋㅣㄴㅡㄴ	kk a r i n eu N
ㄱㅏㄹㅣㅋㅣㄷㅓㄴ	g a r i k i d eo N
ㄱㅏㄹㅣㅋㅣㅁㅕㄴ	g a r i k i m y eo N
ㄱㅏㄹㅣㅋㅣㅅㅔㅛ	g a r i k i s e y eo
ㄱㅏㄹㅣㅋㅣㅅㅣㄱㅗㅛ	g a r i k i s i g o y eo
ㄱㅏㄹㅣㅋㅣㅅㅣㄷㅓㄹㅏㄱㅗ	g a r i k i s i d eu r a g u
ㄱㅏㄺㅏㅁㅓㄱㄴㅡㄴ	g a L g a m eo NG n eu N
ㄱㅏㅁ	g a M
ㄱㅏㅁㄱㅏㄱㄷㅗ	g a NG g a tt u
ㄱㅏㅁㄱㅏㄱㅣ	g a M g a g i
ㄱㅏㅁㄱㅏㄱㅣ	g a NG g a g i
ㄱㅏㅁㄱㅏㅁㅎㅏㄷㅓㄹㅏㄱㅗㅛ	g a NG kk a m a d eu r a g u y eo
ㄱㅏㅁㄱㅕㅅㅓ	d a M g y eo s eo
ㄱㅏㅁㄱㅣ	g a M g i
ㄱㅏㅁㄷㅏㅇㅎㅏㄱㅣ	g a M d a NG a g i
ㄱㅏㅁㄷㅏㅇㅎㅏㄱㅣㅔㄴㅡㄴ	g a M d a NG a g i e n eu
ㄱㅏㅁㄷㅏㅇㅎㅏㄴㄷㅏㄱㅗ	kk a M d a NG a N d a g o
ㄱㅏㅁㄷㅏㅇㅎㅏㅈㅣㄹ	g a M d a NG a j i L
ㄱㅏㅁㄷㅏㅇㅎㅐㅑ	g a M d a NG e y a
ㄱㅏㅁㄷㅏㅇㅡㄹ	g a M d a NG eu
ㄱㅏㅁㄷㅏㅇㅡㄹ	g a M d a NG eu L
ㄱㅏㅁㄷㅏㅇㅣ	g a M d a NG i
ㄱㅏㅁㄷㅗㄱ	g a M d o K
ㄱㅏㅁㄷㅗㄱㄱㅘㄴㅣ	g a M d o kk w a n i
ㄱㅏㅁㄷㅗㄱㅈㅏㄹㅗ	g a M d o K jj a r u
ㄱㅏㅁㄷㅗㄱㅔ	kk a M d o g e
ㄱㅏㅁㄷㅗㄱㅡㄹ	g a M d o g eu L
ㄱㅏㅁㄷㅗㄱㅢ	kk a M d o g e
ㄱㅏㅁㄷㅗㄱㅣㄴㄱㅏ	kk a M d o g i NG g a
ㄱㅏㅁㄷㅗㄱㅣㅛ	g a M d o g i y eo
ㄱㅏㅁㄷㅗㅇㅂㅏㄷㄱㅗ	g a M d o NG b a kk o
ㄱㅏㅁㄷㅗㅇㅈㅓㄱㅣㅓㅆㄷㅓㄴ	g a M d o NG j eo g i y eo tt eo NG
ㄱㅏㅁㄷㅗㅇㅡㄹ	g a M d o NG eu
ㄱㅏㅁㄷㅗㅇㅡㄹ	g a M d o NG eu L
ㄱㅏㅁㄷㅗㅇㅣ	g a M d o NG i
ㄱㅏㅁㅁㅕㅇ	g a M m y eo NG
ㄱㅏㅁㅁㅕㅇㅣ	g a M m y eo NG i
ㄱㅏㅁㅂㅏㅇㄷㅗ	kk a M pp a NG d o
ㄱㅏㅁㅅㅏ	g a M s a
ㄱㅏㅁㅅㅏㄹㅡㄹ	g a M s a r eu L
ㄱㅏㅁㅅㅏㅇ	g a M s a NG
ㄱㅏㅁㅅㅏㅇㅎㅏㅁㅕㄴㅅㅓ	g a M s a NG h a m y eo N s eo
ㄱㅏㅁㅅㅏㅎㅏㄱㅔ	g a M s a a g e
ㄱㅏㅁㅅㅏㅎㅏㄱㅔㄷㅗ	g a M s a a g e d o
ㄱㅏㅁㅅㅏㅎㅏㄱㅗ	g a M s a a g u
ㄱㅏㅁㅅㅏㅎㅏㄷㅏㄱㅗ	g a M s a a d a g u
ㄱㅏㅁㅅㅏㅎㅏㄷㅏㄱㅗ	g a M s a h a d a g o
ㄱㅏㅁㅅㅏㅎㅏㅂ	g a M s a i
ㄱㅏㅁㅅㅏㅎㅏㅂㄴㅣ	g a M s a h a M n i
ㄱㅏㅁㅅㅏㅎㅏㅂㄴㅣㄷㅏ	g a M s a a M d a
ㄱㅏㅁㅅㅏㅎㅏㅂㄴㅣㄷㅏ	g a M s a a M m i d a
ㄱㅏㅁㅅㅏㅎㅏㅂㄴㅣㄷㅏ	g a M s a a M n i d a
ㄱㅏㅁㅅㅏㅎㅏㅂㄴㅣㄷㅏ	g a M s a h a M m i d a
ㄱㅏㅁㅅㅏㅎㅏㅂㄴㅣㄷㅏ	g a M s a h a M n i d a
ㄱㅏㅁㅅㅏㅎㅏㅂㄴㅣㄷㅏ	g a N s a a M n i d a
ㄱㅏㅁㅅㅏㅎㅏㅈㅛ	g a M s a a j eo
ㄱㅏㅁㅅㅏㅎㅐㅆㄱㅗ	g a M s a e kk u
ㄱㅏㅁㅅㅏㅎㅐㅆㅓㅛ	g a M s a e ss eo y eo
ㄱㅏㅁㅅㅏㅎㅐㅆㅓㅛ	g a M s a h e y eo ss eo y eo
ㄱㅏㅁㅅㅏㅎㅐㅛ	g a M s a h e y eo
ㄱㅏㅁㅅㅏㅎㅣ	g a M s a i
ㄱㅏㅁㅅㅓㅇㅈㅓㄱㅡㄹㅗ	g a M s eo NG j eo g eu r o
ㄱㅏㅁㅅㅓㅇㅈㅓㄱㅣㄴ	g a M s eo NG j eo g i NG
ㄱㅏㅁㅅㅓㅇㅡㄴ	g a M s eo NG eu N
ㄱㅏㅁㅅㅜㄹㅡㄹ	g a M s u r eu L
ㄱㅏㅁㅅㅜㅅㅓㅇㅣ	g a M s u ss eo NG i
ㄱㅏㅁㅅㅜㅎㅏㄱㅗ	g a M s u a g o
ㄱㅏㅁㅅㅜㅎㅏㄱㅗ	g a M s u a g u
ㄱㅏㅁㅅㅜㅎㅏㄹ	g a M s u a L
ㄱㅏㅁㅅㅜㅎㅐㅑ	g a M s u e y a
ㄱㅏㅁㅅㅣㄷㅗ	g a M s i d u
ㄱㅏㅁㅅㅣㅈㅏ	g a M s i j a
ㄱㅏㅁㅅㅣㅈㅏㄷㅡㄹ	g a M s i j a d eu L
ㄱㅏㅁㅈㅏ	g a M j a eu i
ㄱㅏㅁㅈㅏㄴㄱㅏ	g a M j a NG g a
ㄱㅏㅁㅈㅏㅣㄴ	g a M j a i N
ㄱㅏㅁㅈㅓㅇ	g a M j eo
ㄱㅏㅁㅈㅓㅇ	g a M j eo NG
ㄱㅏㅁㅈㅓㅇㄷㅗ	g a M j eo NG d u
ㄱㅏㅁㅈㅓㅇㅁㅏㄴ	g a M j eo NG m a N
ㄱㅏㅁㅈㅓㅇㅈㅓㄱㅡㄹㅗ	g a M j eo NG j eo g eu r o
ㄱㅏㅁㅈㅓㅇㅈㅓㄱㅣㄴ	g a M j eo NG j eo g i M
ㄱㅏㅁㅈㅓㅇㅡㄴ	g a M j eo NG eu N
ㄱㅏㅁㅈㅓㅇㅡㄹㅗ	g a M j eo NG eu r u
ㄱㅏㅁㅈㅓㅇㅣ	g a M j eo NG i
ㄱㅏㅁㅈㅓㅇㅣㄹㅏㄷㅡㄴㅈㅣ	g a M j eo NG i r a d eo N j i
ㄱㅏㅁㅈㅓㅇㅣㅣㅂㅣ	g a M j eo NG i i b i
ㄱㅏㅁㅊㅜㄴㅡㄴ	g a M ch u n eu M
ㄱㅏㅁㅊㅝㅈㅣㄴ	g a M ch eo j i M
ㄱㅏㅁㅎㅡㅇㅡㄴ	g a m eu NG eu N
ㄱㅏㅁㅎㅣ	g a m i
ㄱㅏㅁㅏㄱㅅㅏㄴ	g a m a K ss a
ㄱㅏㅁㅏㄱㅅㅏㄴㅣㄴㅣ	g a m a K ss a n i n i
ㄱㅏㅁㅏㄴ	g a m a N
ㄱㅏㅁㅏㄴㅎㅏㄱㅗ	g a m a n a g o
ㄱㅏㅁㅏㄴㅎㅣ	g a m a h i
ㄱㅏㅁㅏㄴㅎㅣ	g a m a i
ㄱㅏㅁㅏㄴㅎㅣ	g a m a n i
ㄱㅏㅁㅏㄴㅎㅣㅁㅏㄴ	g a m a n i m a
ㄱㅏㅁㅏㄴㅡㄴ	g a m a n eu N
ㄱㅏㅁㅕ	g a m e
ㄱㅏㅁㅕ	g a m y eo
ㄱㅏㅁㅕㄴ	a m eu
ㄱㅏㅁㅕㄴ	g a M
ㄱㅏㅁㅕㄴ	g a m eo N
ㄱㅏㅁㅕㄴ	g a m eu
ㄱㅏㅁㅕㄴ	g a m eu N
ㄱㅏㅁㅕㄴ	g a m eu NG
ㄱㅏㅁㅕㄴ	g a m y eo
ㄱㅏㅁㅕㄴ	g a m y eo M
ㄱㅏㅁㅕㄴ	g a m y eo N
ㄱㅏㅁㅕㄴ	g a m y eo NG
ㄱㅏㅁㅕㄴ	kk a m eo
ㄱㅏㅁㅕㄴ	kk a m y eo N
ㄱㅏㅁㅕㄴㅅㅓ	a m y eo N s eo
ㄱㅏㅁㅕㄴㅅㅓ	g a m e s eo
ㄱㅏㅁㅕㄴㅅㅓ	g a m eo s eo
ㄱㅏㅁㅕㄴㅅㅓ	g a m eu N s eo
ㄱㅏㅁㅕㄴㅅㅓ	g a m y eo N s eo
ㄱㅏㅁㅕㄴㅅㅓ	g a m y eo N s eu
ㄱㅏㅁㅕㄴㅅㅓ	g a m y eo s eo
ㄱㅏㅁㅕㄴㅅㅓㄲㅏㅈㅣ	g a m y eo N s eo kk a j i
ㄱㅏㅁㅕㄴㅅㅓㄷㅗ	g a m y eo N s eo d u
ㄱㅏㅁㅕㄴㅡㄴ	g a N m y eo n eu NG
ㄱㅏㅁㅕㄴㅡㄴ	g a m a d eu N
ㄱㅏㅁㅕㄴㅡㄴ	g a m eo n eu
ㄱㅏㅁㅕㄴㅡㄴ	g a m eo n eu M
ㄱㅏㅁㅕㄴㅡㄴ	g a m eo n eu N
ㄱㅏㅁㅕㄴㅡㄴ	g a m y eo n eu
ㄱㅏㅁㅕㄴㅡㄴ	g a m y eo n eu M
ㄱㅏㅁㅕㄴㅡㄴ	g a m y eo n eu N
ㄱㅏㅁㅜㄹ	g a m u L
ㄱㅏㅁㅜㄹㄱㅏㅁㅜㄹ	g a m u L g a m u L
ㄱㅏㅁㅜㅁ	g a m u M
ㄱㅏㅁㅜㅁㅔ	g a m u e
ㄱㅏㅁㅡㄹㅗㅅㅓㄴㅡㄴ	kk a m eu r o ss eo n eu N
ㄱㅏㅁㅣ	g a m i
ㄱㅏㅁㅣ	kk a m i
ㄱㅏㅁㅣㄴㅈㅣ	g a m i N j i
ㄱㅏㅂ	g a P
ㄱㅏㅂㄱㅘ	g a P kk a
ㄱㅏㅂㄱㅡㄴㅅㅔ	g a kk eu N s e
ㄱㅏㅂㄴㅣㄷㅏ	g a M m i d a
ㄱㅏㅂㄴㅣㄷㅏ	g a M n i d a
ㄱㅏㅂㅈㅏㄱㅅㅡㄹㅓㅂㄱㅔ	g a P jj a K ss eu r eo kk e
ㄱㅏㅂㅈㅏㄱㅣ	g a P jj a
ㄱㅏㅂㅈㅏㄱㅣ	g a P jj a g i
ㄱㅏㅂㅈㅏㄱㅣ	g a P jj a i
ㄱㅏㅂㅈㅏㄱㅣ	g a P jj e
ㄱㅏㅂㅈㅏㄱㅣ	g a jj a g i
ㄱㅏㅂㅏㅇ	g a b a NG
ㄱㅏㅂㅏㅇㅔ	g a b a NG e
ㄱㅏㅂㅏㅇㅡㄹ	g a b a NG eu L
ㄱㅏㅂㅓㄹㅣㄱㅓㄴㅏ	g a b eo r i g eo n a
ㄱㅏㅂㅓㄹㅣㅅㅣㄴ	g a b eo r i s i M
ㄱㅏㅂㅕㄴㅈㅓㄱㅣㄱㅗ	g a b y eo N j eo g i g o
ㄱㅏㅂㅕㅂㄱㅔ	g a b y eo P kk e
ㄱㅏㅂㅕㅂㄱㅔ	g a b y eo kk e
ㄱㅏㅂㅕㅂㄱㅗ	g a b y eo K kk o
ㄱㅏㅂㅕㅜㄴ	g a b y eo u N
ㄱㅏㅂㅕㅜㄴ	g a b y eo u NG
ㄱㅏㅂㅗㄱㅗ	g a b o g o
ㄱㅏㅂㅗㄱㅗ	g a b o g u
ㄱㅏㅂㅗㄴ	g a b o N
ㄱㅏㅂㅗㄴ	g a b o NG
ㄱㅏㅂㅗㄴㅡㄴ	g a b o n eu N
ㄱㅏㅂㅗㄴㅣㄲㅏ	g a b o n i kk a
ㄱㅏㅂㅗㅁㅕㄴ	g a b o m y eo N
ㄱㅏㅂㅗㅁㅕㄴㅡㄴ	g a b o m y eo n eu N
ㄱㅏㅂㅗㅈㅣㄴ	g a b o j i N
ㄱㅏㅂㅘㄷㅗ	g a b w a d u
ㄱㅏㅂㅘㅅㅓ	g a b a s eo
ㄱㅏㅂㅘㅆㄱㅓㄷㅡㄴㅛ	g a b a kk eo n eu y eo
ㄱㅏㅂㅘㅆㄱㅗㅛ	g a b a kk u y eo
ㄱㅏㅂㅘㅆㄴㅡㄴㄷㅔ	g a b a N d e
ㄱㅏㅂㅘㅆㄴㅡㄴㄷㅔ	g a b a N n eu N d e
ㄱㅏㅂㅘㅆㄴㅡㄴㄷㅔ	g a b a eu N d e
ㄱㅏㅂㅘㅆㄷㅓ	g a b a tt eu N
ㄱㅏㅂㅘㅆㄷㅓㄴ	g a b a tt eo NG
ㄱㅏㅂㅘㅆㅈㅏ	g a b a jj a
ㄱㅏㅂㅘㅆㅓ	g a b a ss eo
ㄱㅏㅂㅘㅆㅓㅛ	g a b a ss eo y eo
ㄱㅏㅂㅘㅆㅓㅛ	g a b a ss eo y o
ㄱㅏㅂㅘㅆㅓㅛ	g a b a ss eu y eo
ㄱㅏㅂㅘㅆㅓㅛ	kk a b a ss eo y eo
ㄱㅏㅂㅘㅆㅡㅁ	g a b a ss eu M
ㄱㅏㅂㅘㅑ	g a b a y a
ㄱㅏㅂㅘㅛ	g a b a y eo
ㄱㅏㅂㅜㅈㅏㅇㅈㅓㄱㅣㄴ	g a b u j a NG jj eo g i N
ㄱㅏㅂㅜㅈㅏㅇㅈㅓㄱㅣㄴ	g a b u j a j eu n eo g i N
ㄱㅏㅂㅡㄹ	g a b eu L
ㄱㅏㅂㅣㄹ	g a b i L
ㄱㅏㅂㅣㅓㅆㄷㅏㅁㅕㄴ	g a b i eo tt a m y eo N
ㄱㅏㅃㅜㄴㅎㅣ	g a pp u n i
ㄱㅏㅄ	kk a M
ㄱㅏㅄㄷㅗ	kk a P tt u
ㄱㅏㅄㅁㅏㄴ	k a M m a N
ㄱㅏㅄㅆㅏㄱㅔ	g a P ss a g e
ㄱㅏㅄㅓㅈㅣㄱㅏ	g a b eo ch i g a
ㄱㅏㅄㅡㄴ	kk a P ss eu NG
ㄱㅏㅄㅡㄹ	g a P ss eu L
ㄱㅏㅄㅡㄹ	kk a P ss eu L
ㄱㅏㅄㅣ	kk a P ss i
ㄱㅏㅄㅣ	kk a p i
ㄱㅏㅄㅣㄹㅏㄱㅗ	kk a P ss i r a g o
ㄱㅏㅅ	g a T
ㄱㅏㅅㄴㅏㄴㅐㄱㅣ	kk a N n a n e g i
ㄱㅏㅅㅍㅏㄷㅓ	g a T p a d eo
ㄱㅏㅅㅏ	g a s a
ㄱㅏㅅㅐㅇㅣ	g a s e NG i
ㄱㅏㅅㅐㅇㅣㅔㅅㅓ	g a s e NG i e s eo
ㄱㅏㅅㅓ	a s eo
ㄱㅏㅅㅓ	g a s eo
ㄱㅏㅅㅓ	g a s eo M
ㄱㅏㅅㅓ	g a s eo P
ㄱㅏㅅㅓ	g a s eu
ㄱㅏㅅㅓ	kk a s eo
ㄱㅏㅅㅓㄴ	g a s eo N
ㄱㅏㅅㅓㄴㅏ	g a s eo n a
ㄱㅏㅅㅓㄴㅡㄴ	a s eo n eu N
ㄱㅏㅅㅓㄴㅡㄴ	g a s eo n eu N
ㄱㅏㅅㅓㄴㅡㄴ	kk a s eo n eu
ㄱㅏㅅㅓㄷㅗ	g a s eo d o
ㄱㅏㅅㅓㄷㅗ	g a s eo d u
ㄱㅏㅅㅓㄷㅗ	kk a s eo d o
ㄱㅏㅅㅓㄷㅡㄹ	g a s eo d eu L
ㄱㅏㅅㅓㅛ	g a s eo y eo
ㄱㅏㅅㅔㅛ	g a s e y eo
